OrchardID,NrKlant,NmKlant,NrKlantGenby,MonstGenBij,Adres2,Adres3,Adres4,NrOrder,NrOndz,Subcategorie,Sample description,Material,OmTypeMonster,DtMonster,DtVerslag,BemDiepteLg,BemDiepteHg,NrMonsterRm,TVocht,Moisture,TDroge stof,Droge stof,Tleeg3,leeg3,TN-Tot,Total nitrogen stock (mg N/kg),TCN,C/N ratio,TN-Levering,N-supplying capacity (kg N/ha),TC-totaal,C-totaal,TP-totaal,Total P-stock (mg P2O5/100g),TP-PAE,P-PAE,TAdviesPw,AdviesPw,TP-AL,P-AL,TK,K,TK-vrd,K-soil stock (mmol+/kg),TK-getal,K-getal,TS-totaal,Total sulphur stock (mg S/kg),TSLV,S-supplying capacity (kg S/ha),TSaanv,Saanv,TMg,Mg,TK/Mg,K/Mg,TNa,Na,TB,B,TCu-PAE,Cu-PAE,TMn,Mn,TCo-PAE,Co-PAE,TZn-PAE,Zn-PAE,TpH_NIR,pH_NIR,TpH,pH,TKZK,Carbonate lime (%),TOS,Organic matter (%),TLutum,Clay % (<2 μm),TCEC,Clay-humus (CEC)CEC (mmol+/kg),TCEC-Bez.,CEC-saturation (%),TS-PAE,S-PAE,TMicr.activiteit,Microbial activity (mg N/kg),TC/S,C/S ratio,TEc,Ec,TCl,Cl,TAl-ox,Al-ox,TFe-ox,Fe-ox,TP-ox,P-ox,TCadmium,Cadmium,TChroom,Chroom,TKoper,Koper,TKwik,Kwik,TNikkel,Nikkel,TLood,Lood,TZink,Zink,TArseen,Arseen,TN-NO3(dr),N-NO3(dr),TN-NO3 (kg/ha),N-NO3 (kg/ha),TCa-vrd,Ca-soil stock (mmol+/kg),TMg-vrd,Mg-soil stock (mmol+/kg),TNa-vrd,Na-soil stock (mmol+/kg),TH-bez,H-saturation (%),TAl-bez,AL-saturation (%),Tverkr.bh,Soil crumbling score,Tverslemp,Soil slaking score,Tmicro.bm,micro.bm,Tbact.bm,bact.bm,Tschim.bm,schim.bm,TAmm-N(dr),Amm-N(dr),TVrd-N(dr),Vrd-N(dr),TPw,Pw,T0-2 P,0-2 P,T2-16 P,2-16 P,T16-50 P,16-50 P,T50-105 P,50-105 P,T105-150 P,105-150 P,T150-210 P,150-210 P,T210-300 P,210-300 P,T300-420 P,300-420 P,T420-600 P,420-600 P,T600-2000 P,600-2000 P,TM50  P,M50  P,TD10/60  P,D10/60  P,TSe,Se,TM50_NIR,M50μm (medium value of the sand fraction) ,TCa-bez,Ca-saturation (%),TMg-bez,Mg-saturation (%),TK-bez,K-saturation (%),TNa-bez,Na-saturation (%),TN-tot-opl,N-tot-opl,TN-org-opl,N-org-opl,Tschim./bact,schim./bact,TpH-CaCl2,pH-CaCl2,T0-2,0-2,T2-16,2-16,T16-50,16-50,T50-63,50-63,T63-125,63-125,T125-180,125-180,T180-250,180-250,T250-355,250-355,T355-500,355-500,T500-1000,500-1000,T1000-2000,1000-2000,TM50,M50,TD60/D10,D60/D10,TCa-besch,Ca-besch,TCa-voorr,Ca-soil stock (kg Ca/ha),TP-verz.graad,P-verz.graad,TC-org,C-organic SOC (%),TC-anorg,C-anorg,T2-50,2-50,T50-2000,50-2000,TCa-besch (mmol/l),Ca-besch (mmol/l),TC/OS,C/OS ratio,TSilt,Silt % (2-50 μm),TZand,Sand % (>50 μm),TSi,Si,TMo,Mo,TFe,Fe,TK_HCl,K_HCl,pF 2.0 (%) Field Capacity,pF 4.2 (%) Wilting Point,Density g/cm3
WIERTONW,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5223512,778214,BEM,WIERTONW 18523,BODEM,Loess,08102020,17112020,0,25,0,,3,,,,,,2480,,11,,125,,,,83,,,,,,,,,,8.8,,,,565,,30,,34,,,,,,,,,,,,,,,,,,,,6.7,,2.1,,3.9,,31,,300,,100,,,,45,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,,14.5,,1.4,<,0.1,<,0.1,,5.2,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,92,,4.8,,2.9,,0.5,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16350,,,,2.8,,,,,,,,,,0.72,,35,,28,,,,,,,,,41.3,21.8,1.19
WILDFLOWER,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5215238,777434,BEM,WILDFLOWER 17465,BODEM,Loess,08102020,12112020,0,25,0,,2.1,,,,,,1720,,9,,105,,,,59,,,,,,,,,,3.6,,,,325,,18,,22,,,,,,,,,,,,,,,,,,,,7.4,<,0.2,,2.8,,15,,156,,100,,,,38,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,,14.5,<,0.4,<,0.1,<,0.1,,8,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,88,,9.3,,2.3,<,0.1,,,,,,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8475,,,,1.6,,,,,,,,,,0.57,,49,,33,,,,,,,,,36.7,12.9,1.23
,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5211133,776877,BEM,WINDBREAK,BODEM,Loess,08102020,29102020,0,15,0,,2.4,,,,,,1910,,12,,55,,,,115,,,,,,,,,,1.9,,,,305,,7,,11,,,,,,,,,,,,,,,,,,,,7.1,,1.2,,4.3,,28,,234,,100,,,,43,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,,26.1,,1.9,<,0.1,<,0.1,,6,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,87,,11,,0.8,,0.8,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7195,,,,2.3,,,,,,,,,,0.53,,49,,18,,,,,,,,,41.8,21.4,1.17
WINDBREAK,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5211133,776881,BEM,WINDBREAK 16964,BODEM,Loess,08102020,29102020,0,15,0,,2.1,,,,,,1820,,12,,55,,,,142,,,,,,,,,,3.6,,,,285,,7,,11,,,,,,,,,,,,,,,,,,,,6.5,,0.3,,4.2,,24,,179,,100,,,,46,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,,32.3,,1.7,<,0.1,<,0.1,,6.3,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,79,,18,,2,,0.9,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4990,,,,2.2,,,,,,,,,,0.52,,40,,32,,,,,,,,,39.9,19.2,1.18
WOOD,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5223505,778193,BEM,WOOD 18736,BODEM,Loess,08102020,12112020,0,25,0,,1.5,,,,,,1870,,11,,95,,,,249,,,,,,,,,,5.2,,,<,150,,1,,5,,,,,,,,,,,,,,,,,,,,4.9,,1.2,,4.4,,19,,132,,74,,,,59,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,17.4,,0.7,<,0.1,,0.2,,6.9,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,,57,,13,,3.9,,0.5,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4395,,,,2.1,,,,,,,,,,0.48,,23,,52,,,,,,,,,36.9,16,1.17
WOODSTGALA,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5210922,776824,BEM,WOODSTGALA 16888,BODEM,Loess,08102020,29102020,0,15,0,,1.8,,,,,,2790,,10,,85,,,,257,,,,,,,,,,5.4,,,,255,,3,,7,,,,,,,,,,,,,,,,,,,,6.6,,0.9,,5.6,,17,,161,,98,,,,81,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,22,,1.4,<,0.1,<,0.1,,7.9,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,80,,14,,3.4,,0.9,,,,,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4390,,,,2.8,,,,,,,,,,0.5,,59,,18,,,,,,,,,40.9,18,1.13
WOOL6ACRES,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5215186,777399,BEM,WOOL6ACRES 17607,BODEM,Loess,08102020,03112020,0,25,0,,1.2,,,,,,1600,,10,,90,,,,161,,,,,,,,,,5.7,,,,235,,10,,14,,,,,,,,,,,,,,,,,,,,4.5,,0.5,,3.2,,13,,96,,69,,,,61,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,10.7,,0.8,,0.3,,4.8,,8.2,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,51,,11,,5.9,,0.8,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2975,,,,1.7,,,,,,,,,,0.53,,58,,25,,,,,,,,,37.6,12.6,1.21
WOOLGRANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WOOLGRANGF,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5215186,777400,BEM,WOOLGRANGF 17608,BODEM,Loess,08102020,03112020,0,25,0,,2.1,,,,,,3050,,10,,150,,,,225,,,,,,,,,,5.9,,,,390,,14,,18,,,,,,,,,,,,,,,,,,,,5.5,,0.3,,6,,19,,188,,97,,,,102,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,22.4,,1.3,<,0.1,<,0.1,,7.2,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,81,,12,,3.1,,0.7,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8535,,,,3,,,,,,,,,,0.5,,61,,14,,,,,,,,,41.8,19.5,1.12
WOOLJUBCHR,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5213841,777285,BEM,WOOLJUBCHR 17609,BODEM,Loess,08102020,06112020,0,25,0,,2.3,,,,,,2960,,21,,60,,,,52,,,,,,,,,,7.6,,,,880,,31,,35,,,,,,,,,,,,,,,,,,,,5.4,,0.7,,12.2,,11,,222,,99,,,,41,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,28.8,,2.4,<,0.1,<,0.1,,9.3,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,,81,,13,,3.4,,1.1,,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8745,,,,6.3,,,,,,,,,,0.52,,21,,55,,,,,,,,,42.5,21.7,0.97
WOOLJUBCOX,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5215186,777401,BEM,WOOLJUBCOX 17610,BODEM,Loess,08102020,03112020,0,25,0,,1.9,,,,,,2410,,18,,70,,,,163,,,,,,,,,,5.1,,,,755,,33,,37,,,,,,,,,,,,,,,,,,,,5.4,,0.2,,8.4,,14,,177,,95,,,,87,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,23,,1.3,<,0.1,<,0.1,,8.5,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,78,,13,,2.9,,0.7,,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7300,,,,4.5,,,,,,,,,,0.54,,41,,36,,,,,,,,,41.7,20.2,1.06
WOOLJUBN,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5215186,777402,BEM,WOOLJUBN 17611,BODEM,Loess,08102020,03112020,0,25,0,,1.4,,,,,,1920,,12,,90,,,,172,,,,,,,,,,5.8,,,,355,,17,,21,,,,,,,,,,,,,,,,,,,,5.5,,1,,4,,13,,132,,90,,,,70,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,13.8,,1,<,0.1,<,0.1,,8.3,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,75,,10,,4.4,,0.8,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5870,,,,2.2,,,,,,,,,,0.55,,60,,22,,,,,,,,,38.6,13.8,1.18
WOOLJUBS,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5215186,777403,BEM,WOOLJUBS 17612,BODEM,Loess,08102020,03112020,0,25,0,,1.3,,,,,,1570,,11,,80,,,,155,,,,,,,,,,5.2,,,,345,,19,,23,,,,,,,,,,,,,,,,,,,,5.6,,0.6,,3.4,,10,,105,,87,,,,55,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,8.3,,0.7,<,0.1,<,0.1,,8.8,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,73,,7.9,,5,,0.7,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4645,,,,1.8,,,,,,,,,,0.53,,55,,31,,,,,,,,,36.9,11.3,1.20
WOOLJUBTUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WOOLNURSE,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5213842,777287,BEM,WOOLNURSE 17613,BODEM,Loess,08102020,02112020,0,25,0,,1.5,,,,,,1960,,10,,110,,,,154,,,,,,,,,,5.2,,,,355,,18,,22,,,,,,,,,,,,,,,,,,,,5.8,,0.8,,3.6,,15,,137,,96,,,,66,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,16.6,,0.9,<,0.1,<,0.1,,7.9,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,79,,12,,3.8,,0.7,,,,,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6480,,,,2,,,,,,,,,,0.56,,56,,25,,,,,,,,,38.3,14.2,1.20
WOOLPARKW,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5213841,777286,BEM,WOOLPARKW 17614,BODEM,Loess,08102020,06112020,0,25,0,,1.3,,,,,,2190,,10,,115,,,,169,,,,,,,,,,7.1,,,,335,,16,,20,,,,,,,,,,,,,,,,,,,,5.2,,0.5,,4.1,,16,,123,,82,,,,79,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,20.1,,0.9,<,0.1,<,0.1,,7.7,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,59,,16,,5.8,,0.7,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4315,,,,2.1,,,,,,,,,,0.51,,58,,21,,,,,,,,,39.3,15.5,1.18
WOOLPARKWF,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5215186,777404,BEM,WOOLPARKWF 17615,BODEM,Loess,08102020,03112020,0,25,0,,1.4,,,,,,1640,,10,,90,,,,139,,,,,,,,,,4.8,,,,215,,8,,12,,,,,,,,,,,,,,,,,,,,4.5,,0.6,,3.3,,13,,111,,70,,,,48,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,12,,0.7,,0.3,,4.8,,8.2,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,54,,11,,4.3,,0.6,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630,,,,1.7,,,,,,,,,,0.52,,63,,20,,,,,,,,,38.2,12.8,1.21
WOOLPYLON,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5213840,777282,BEM,WOOLPYLON 17616,BODEM,Loess,08102020,02112020,0,25,0,,1.2,,,,,,1470,,10,,80,,,,204,,,,,,,,,,4.1,,,,225,,10,,14,,,,,,,,,,,,,,,,,,,,4.2,,1.1,,3.1,,17,,102,,75,,,,53,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,14.1,,0.7,,0.7,,18,,7.1,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,56,,14,,4,,0.7,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3470,,,,1.5,,,,,,,,,,0.48,,64,,15,,,,,,,,,39,14.5,1.21
WORKSHOP,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5211131,776712,BEM,WORKSHOP 16488,BODEM,Loess,08102020,12112020,0,15,0,,1.3,,,,,,1420,,10,,45,,,,121,,,,,,,,,,2.8,,,,205,,6,,10,,,,,,,,,,,,,,,,,,,,5.4,<,0.2,,2.8,,16,,97,,94,,,,38,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,13.1,,0.4,<,0.1,<,0.1,,7.6,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,77,,14,,2.9,,0.4,,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2765,,,,1.4,,,,,,,,,,0.5,,57,,24,,,,,,,,,37.7,13.5,1.23
WORTHBRAE,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5215233,777428,BEM,WORTHBRAE 17421,BODEM,Loess,08102020,03112020,0,25,0,,2.5,,,,,,1620,,16,,60,,,,100,,,,,,,,,,4.2,,,,430,,21,,25,,,,,,,,,,,,,,,,,,,,6.4,,0.9,,3.9,,23,,227,,100,,,,35,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,,12.3,,2.8,<,0.1,<,0.1,,6.4,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,92,,5.4,,1.9,,1.2,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12370,,,,2.6,,,,,,,,,,0.67,,57,,15,,,,,,,,,40.7,18.7,1.19
WORTHGALA,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5215233,777429,BEM,WORTHGALA 17422,BODEM,Loess,08102020,03112020,0,25,0,,1.5,,,,,,1530,,10,,85,,,,146,,,,,,,,,,3.6,,,,415,,26,,30,,,,,,,,,,,,,,,,,,,,6.3,,0.9,,2.9,,14,,146,,97,,,,52,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,12.5,,0.7,<,0.1,<,0.1,,8.1,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,85,,8.6,,2.5,,0.5,,,,,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7590,,,,1.5,,,,,,,,,,0.52,,43,,39,,,,,,,,,36,12.4,1.22
WORTHPEAR,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5215235,777431,BEM,WORTHPEAR 17423,BODEM,Loess,08102020,03112020,0,25,0,,1.7,,,,,,2670,,10,,145,,,,129,,,,,,,,,,3.7,,,,425,,19,,23,,,,,,,,,,,,,,,,,,,,4.4,,0.6,,4.9,,15,,167,,81,,,,34,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,13.8,,1.9,,0.2,,7.6,,7.8,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,69,,8.3,,2.2,,1.1,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6705,,,,2.8,,,,,,,,,,0.57,,53,,27,,,,,,,,,39.4,16,1.15
YOUNGCOLE,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5211128,776694,BEM,YOUNGCOLE 16489,BODEM,Loess,08102020,12112020,0,15,0,,1.3,,,,,,1810,,9,,65,,,,178,,,,,,,,,,5,,,,180,,3,,7,,,,,,,,,,,,,,,,,,,,6.8,,0.8,,3.8,,13,,131,,94,,,,49,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,12.7,,0.6,<,0.1,<,0.1,,8.4,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,80,,9.7,,3.8,,0.5,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3755,,,,1.7,,,,,,,,,,0.45,,65,,17,,,,,,,,,38.9,13.5,1.19
YOUNGHOLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUNGM26N,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5223505,778194,BEM,YOUNGM26N 18737,BODEM,Loess,08102020,12112020,0,25,0,,1.4,,,,,,2050,,9,,120,,,,267,,,,,,,,,,3.8,,,,205,,6,,10,,,,,,,,,,,,,,,,,,,,4.7,,0.6,,3.8,,19,,120,,70,,,,81,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,12.8,,0.6,,0.2,,1.6,,6.7,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,,55,,11,,3.2,,0.5,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3935,,,,1.9,,,,,,,,,,0.5,,27,,50,,,,,,,,,36.5,15.3,1.19
YOUNGM26S,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5223505,778195,BEM,YOUNGM26S 18738,BODEM,Loess,08102020,12112020,0,25,0,,1.5,,,,,,1540,,11,,80,,,,274,,,,,,,,,,4.6,,,<,150,,3,,7,,,,,,,,,,,,,,,,,,,,7,,0.6,,3.7,,23,,131,,93,,,,46,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,11.8,,0.7,<,0.1,<,0.1,,6.6,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,,80,,9,,3.5,,0.5,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6280,,,,1.7,,,,,,,,,,0.46,,29,,44,,,,,,,,,37.9,17.3,1.19
